Subject ID,Trunk Angular Displacement,Trunk Rotation Angle,Trunk linear Distance,Elbow Flexion L,Elbow Flexion R,Wrist Activity R,Wrist Activity L,Task,Group
HC28JRR-F_2015,0.0050004656681936245,0.009830456247013113,0.02320391326161791,0.42236413900149483,0.5720557114454947,72.44025350450093,130.5092399971213,Task 13,Pre
HC28JRR-F_2015,0.00400639883423326,0.00540639233168503,0.01191133610442029,1.4629373980325442,0.6034296909096168,57.593889267158346,41.618813145877574,Task 14,Pre
HC29ALR-F_2015,0.0034898040983868564,0.005502752200437964,0.011166056525960665,1.271009273314233,2.8223642299402556,57.666779838517265,41.87718323359339,Task 1,Pre
HC29ALR-F_2015,0.0033572639334484566,0.0031569767497833735,0.00710371729311816,0.9268023381316663,1.7615978493381566,43.393111620615436,24.065187682143204,Task 2,Pre
HC29ALR-F_2015,0.002816618927074787,0.004623311674902693,0.009336112816987522,1.3050878029929662,0.957203323417561,60.87648299285138,30.670703841741812,Task 3,Pre
HC29ALR-F_2015,0.0036998647482123673,0.004961392405341062,0.017913988005126166,1.4130055169834579,2.4522211078832483,90.33942405058598,11.032335272805549,Task 4,Pre
HC29ALR-F_2015,0.004238980520415609,0.023353138753436836,0.01623009791531666,1.776769190443579,0.5824074235313788,99.41338479856141,67.63484982205786,Task 5,Pre
HC29ALR-F_2015,0.0021781704056305206,0.004698336161462705,0.009665911911770554,2.6560869146471986,1.3144889735344625,65.88707485463469,32.6427817702507,Task 6,Pre
HC29ALR-F_2015,0.004361829385375157,0.0123746529745354,0.017038852076787316,0.5509627614210144,0.2473722216529094,130.59727720215878,79.53541766407088,Task 7,Pre
HC29ALR-F_2015,0.0034098038299891307,0.004698431429501052,0.010817575186229415,0.27811910801920064,0.02436687984756015,86.25649917758953,50.553538900963446,Task 8,Pre
HC29ALR-F_2015,0.003893484596934771,0.007419101468951763,0.011903823012957846,1.6044608945766257,0.2768867245826436,81.27737847841077,71.81617009427602,Task 9,Pre
HC29ALR-F_2015,0.0030357589865529864,0.006884970804022796,0.009946482147899432,2.437304187361244,0.22640812229030882,56.01900722935868,32.777355471442114,Task 10,Pre
HC29ALR-F_2015,0.0034914564998858645,0.008086003351876342,0.017462510472574033,0.37646659282656847,0.04396195434140089,153.51589904990198,78.15550312918637,Task 11,Pre
HC29ALR-F_2015,0.004557765229016796,0.018142541968300903,0.01861817252452067,2.5365064359052227,3.0277537623051383,98.06538856541985,62.149765918766356,Task 12,Pre
HC29ALR-F_2015,0.004280493253243256,0.004427617277915655,0.009044511871637852,1.3010089496976238,1.039581098684348,83.06922836490455,83.10927922339445,Task 13,Pre
HC29ALR-F_2015,0.004214753829943216,0.0034615081572428323,0.006906284680196575,1.168547727820687,0.34045623643406486,51.83294442176399,66.82185088155289,Task 14,Pre
HC30JKR-F_2015,0.004402682066670727,0.009067399780277388,0.020754039751249134,1.2756007080582468,3.0861107936486913,151.11500451629945,169.96734156576224,Task 1,Pre
HC30JKR-F_2015,0.003562751657758304,0.006659072027657922,0.013446433248788504,0.953624921188263,3.097743057688552,57.768013331782605,102.00366937383632,Task 2,Pre
HC30JKR-F_2015,0.003933654462619665,0.007292173797989758,0.018392496270965935,1.2922840141876906,0.9384210889765479,111.09416798492157,36.33394156893213,Task 3,Pre
HC30JKR-F_2015,0.004814733432824237,0.00840504891341772,0.01934248765442652,2.5385788333785113,1.3629586639731301,150.57850031401566,68.37550270426061,Task 4,Pre
HC30JKR-F_2015,0.004865803563375676,0.006939516457733694,0.01724129586332641,0.8414542999881649,2.086318588824258,113.25408412558762,48.89291333587362,Task 5,Pre
HC30JKR-F_2015,0.0034625409151486145,0.00993479981245114,0.02005304693687375,0.493409576519921,0.7176483310101451,123.91239377951503,103.41973263845162,Task 6,Pre
HC30JKR-F_2015,0.006809952648013818,0.011028386345885342,0.02312704961361206,2.1848905780028947,1.084568819190712,149.29104660115826,69.1162057492339,Task 7,Pre
HC30JKR-F_2015,0.004641402136196275,0.0144025817569104,0.01655172058331904,1.18306224660174,0.4257068767431277,138.81353669561238,58.6255573036175,Task 8,Pre
HC30JKR-F_2015,0.004070408339639592,0.005814688425064261,0.014631257632599832,1.8330732714393074,3.010349806266042,74.56852943318582,38.61638503071832,Task 9,Pre
HC30JKR-F_2015,0.003486635904242946,0.004885015970629363,0.011047534068124145,2.36132510233666,0.9273275912194088,56.21563840495478,28.175894037337898,Task 10,Pre
HC30JKR-F_2015,0.0065370760435695405,0.016845288262271104,0.0325660735102066,1.3571953590316985,2.122940487713877,149.00814050952533,102841.28612018291,Task 11,Pre
HC30JKR-F_2015,0.0035797522716416465,0.0072578268469802336,0.01305963524111223,1.7992391128043816,2.5369431657532298,107.04464345176892,45.17799716479618,Task 12,Pre
HC30JKR-F_2015,0.006058667755453156,0.026146897109586058,0.03278914885164644,1.2928200136879582,2.0979677482828647,100.53657762849218,52.89960526273283,Task 13,Pre
HC30JKR-F_2015,0.004093722869468891,0.006883996354422637,0.016663686857168018,1.5089533692383659,2.754436996561415,78.7779401169729,52.84846948585825,Task 14,Pre
HC31NKR-F_2015,0.006112882673414586,0.008364412784735408,0.02477060146157378,1.6475085259229656,2.2454736202464964,78.36294400856615,78.6469670189101,Task 1,Pre
HC31NKR-F_2015,0.004628742870256755,0.00909990518600536,0.01825563689965446,0.9269811022409962,0.433318884734106,85.25639247402975,41.086381271730964,Task 2,Pre
HC31NKR-F_2015,0.0038484853781769763,0.009079812390372194,0.01339518654274877,1.6589188502846777,0.4660407669492258,91.8041851682756,27.391762862824464,Task 3,Pre
HC31NKR-F_2015,0.004529980936088956,0.007139769748944693,0.018534237669479866,0.9117167889131784,0.29089379339927635,114.29339997956693,51.58558740793926,Task 4,Pre
HC31NKR-F_2015,0.005156263942818852,0.012391672361447153,0.018842562062906246,2.166309306394661,1.7103689539948546,80.29291168429184,76.2792003881921,Task 5,Pre
HC31NKR-F_2015,0.0030450279194289176,0.0071430928425821345,0.01713118054523208,0.020611615824258994,0.3181606696484178,76.42663490505961,44.68094103257771,Task 6,Pre
HC31NKR-F_2015,0.005701989854691132,0.012861472403202371,0.022566852715306788,1.860177275442147,0.5776256987908033,102.9731183372342,71.19308698407377,Task 7,Pre
HC31NKR-F_2015,0.006316213698177735,0.008674330603272438,0.01777925209461496,0.9391836205295667,0.2891205239172512,69.46967455228692,97.79816046417419,Task 8,Pre
HC31NKR-F_2015,0.006278601719283105,0.010228908929036225,0.02176483120024531,0.6794007198126584,0.25624952547608076,57.69967778717046,1176.810991707369,Task 9,Pre
HC31NKR-F_2015,0.005716692365877878,0.011173681310145532,0.02146004281624949,2.2588202177192294,1.0437503393020482,51.53337314299108,41.59462817587456,Task 10,Pre
HC31NKR-F_2015,0.007063244484080749,0.00860530245285296,0.02371947293697739,1.896003181354176,0.5539649730815085,72.37149363144086,140606.96820189885,Task 11,Pre
HC31NKR-F_2015,0.0049509611647505026,0.008550099454909055,0.015486666500235259,1.2045997836843063,0.5824468806032949,95.62269467104063,34.92009818772091,Task 12,Pre
HC31NKR-F_2015,0.005138943402213696,0.004596330858511458,0.016107914778413047,1.9121504602888209,0.4310184750061981,72.14179428559626,50.6804000413875,Task 13,Pre
HC31NKR-F_2015,0.005493274542996385,0.008231918297907257,0.016705965640859455,2.219955595653218,0.6195107497790892,56.0388432580252,133.1380020825948,Task 14,Pre
HC32MDR-F_2015,0.004400311826655552,0.003297634640419813,0.011773696715088024,1.5625632391461055,2.5193014588655913,57.29028466785521,37.477672480981724,Task 1,Pre
HC32MDR-F_2015,0.005277834286316434,0.006159412110144399,0.016562009707124892,0.8892490794875736,0.867908605018888,90.47297890724423,39.60366976062332,Task 2,Pre
HC32MDR-F_2015,0.005209306014751201,0.012846696571947602,0.024037470122282634,2.402243537677405,2.3998283075135287,95.0710419923935,93.3253873318789,Task 3,Pre
HC32MDR-F_2015,0.00408696814944219,0.004067595097646392,0.016866518970098193,0.9968454738015512,1.8503651985424243,68.92578999660212,51.26280073745531,Task 4,Pre
HC32MDR-F_2015,0.005461310237493442,0.008666802992602599,0.019949872640539483,1.6361969658143747,2.9675136863927842,74.64494569633499,34.4287928174462,Task 5,Pre
HC32MDR-F_2015,0.003201359982003312,0.006763392763895765,0.020099364974359758,1.575175946207422,2.8442001748509274,73.77846068419686,52.176579669337386,Task 6,Pre
HC32MDR-F_2015,0.006563621625525097,0.008703442355684838,0.027610904299666988,1.9004141287867469,2.429753211652197,169.62483821388275,130.94364197720824,Task 7,Pre
HC32MDR-F_2015,0.008584224725047242,0.007692649060319506,0.023139071765934403,1.379784032381107,2.8195400579906735,125.66281182159781,83.88572384813136,Task 8,Pre
HC32MDR-F_2015,0.004928404289832347,0.0058287022276237305,0.01711697354799026,1.7723938438371223,2.9835907089718248,64.90954419240163,40.98385003464326,Task 9,Pre
HC32MDR-F_2015,0.004621014024801079,0.006441302227921531,0.01566230966750894,1.9864401054768275,2.2525759204635403,81.52018640703294,43.40749434804587,Task 10,Pre
HC32MDR-F_2015,0.0075535335112545225,0.011959480227464975,0.029294402560429866,2.107691454838826,2.7865566639659596,229.71114845959173,145.21548806817228,Task 11,Pre
HC32MDR-F_2015,0.010893671982853502,0.00966453982467584,0.049702501067329194,1.4501531736413757,2.9918295884438244,160.34470472034434,98.50356483221172,Task 12,Pre
HC32MDR-F_2015,0.004233988996159414,0.0034168903293676366,0.012457889200452614,1.1502318816169248,2.4370155852705677,42.473919599912485,32.79718058947098,Task 13,Pre
HC32MDR-F_2015,0.005577218881534062,0.015545098218068902,0.023167367038353735,2.634329554620531,2.595208031717484,70.40324008474147,78.59495524417683,Task 14,Pre
HC33GPR-F_2015,0.0037592947277152676,0.0036018885793236794,0.012004646822858327,1.2545329900139282,2.324451694017755,56.32919685157009,44.976511820744044,Task 1,Pre
HC33GPR-F_2015,0.0031046490386016563,0.005767685759578645,0.014441980113727505,2.51092992966789,2.1788149519151183,58.51532751520248,32.79896747623539,Task 2,Pre
HC33GPR-F_2015,0.004129627640857009,0.009405966101042275,0.019178648161362995,1.7458050383482147,1.4119328549100778,89.0010887711375,31.99281741744418,Task 3,Pre
HC33GPR-F_2015,0.003426962392036726,0.007973378585819195,0.022979940691409982,1.4841810808058684,0.927196976208129,103.5205468614639,80.8430612586171,Task 4,Pre
HC33GPR-F_2015,0.003814440130425659,0.011771671374249372,0.02032682013828002,2.3839539332828403,1.739836285324922,83.87011651076415,53.53470408014833,Task 5,Pre
HC33GPR-F_2015,0.002857998069396579,0.006589466296484875,0.013017862398862901,0.1427729268047595,0.3452000907026975,48.51698906603238,39.73257609944498,Task 6,Pre
HC33GPR-F_2015,0.005112219458877425,0.010045424821423388,0.022819836490666812,1.917574925202593,1.4703271467671513,137.65564864067073,72.9216134373814,Task 7,Pre
HC33GPR-F_2015,0.004143743764768513,0.0038305169922030332,0.010844954930677792,0.7754532834113369,0.9634674597243997,65.97915906709427,47.47185338572219,Task 8,Pre
HC33GPR-F_2015,0.0037803290484466306,0.006098283415448336,0.014766492708815115,1.5813309375951174,2.1815508549962295,54.28084693885749,29.860522469569222,Task 9,Pre
HC33GPR-F_2015,0.00323026532712256,0.0039565898877642865,0.008751758575798229,1.815183730268917,2.670106776888165,50.28039076393744,21.147969365815946,Task 10,Pre
HC33GPR-F_2015,0.005275788200313466,0.009434788783925202,0.03428072099293422,2.0754654310349867,1.907138421752892,265.0270136477635,158.61344552750555,Task 11,Pre
HC33GPR-F_2015,0.00535160559774249,0.00892804416156108,0.018351884019515898,2.2528176438159333,1.9442581270109482,131.7483755389722,52.308632731040156,Task 12,Pre
HC33GPR-F_2015,0.0046877731605512,0.004931048220620256,0.015018173306911128,1.0117114237628775,1.9437713015043139,89.75744777211573,44.302784264179884,Task 13,Pre
HC33GPR-F_2015,0.0035084893822575143,0.005626009990694259,0.016574992091907607,1.1708931162428837,1.3659300202312026,67.04977265677907,43.72367082491907,Task 14,Pre
HC34RSR-F_2015,0.0034120049366625966,0.001953257019838414,0.008761842778746776,0.9759511934914337,1.7684047802308034,75.24055419488167,26.13487086308944,Task 1,Pre
HC34RSR-F_2015,0.0028041019087382993,0.002825476772227357,0.007543588943808525,1.1366508325324807,3.1214599849110183,32.81810956001201,58.95587636700371,Task 2,Pre
HC34RSR-F_2015,0.002979697454271659,0.0045986819105676945,0.012138048972768923,1.0793093674216863,1.6546547032064052,100.29679437782342,39.72820501639116,Task 3,Pre
HC34RSR-F_2015,0.002969456150372062,0.005191354489970267,0.012127755811463166,1.1140854300042449,2.10959016452777,109.62224097240487,15.983254030214427,Task 4,Pre
HC34RSR-F_2015,0.004020579862497195,0.005520839145154381,0.012948122283718584,1.0065560920162566,1.3005140452226338,98.54530462892065,66.42531676791923,Task 5,Pre
HC34RSR-F_2015,0.002084399018105853,0.00478397976455099,0.01025190819707717,0.374041736682304,1.8738493509077554,40.747526536919175,6.866448283094683,Task 6,Pre
HC34RSR-F_2015,0.0037700094383607196,0.006743985037640089,0.016141064648848208,0.976056882996649,2.9031327665290805,111.91383874276067,65.74636487038843,Task 7,Pre
HC34RSR-F_2015,0.0036785217134236935,0.0070204314523328966,0.018427649890548386,0.8028925233564502,1.2095777859483652,186.3179823034397,41.96242685480176,Task 8,Pre
HC34RSR-F_2015,0.0038511744960936277,0.00855542536179096,0.014517181907100888,1.3672246751103212,2.2055750679087245,80.84563720307764,101.09636410930511,Task 9,Pre
HC34RSR-F_2015,0.004035530996697428,0.004290034849153753,0.010723933719550029,1.666853122367673,2.308693032675021,65.18962812219966,502.83163098214874,Task 10,Pre
HC34RSR-F_2015,0.003862555721004697,0.0067840104279067856,0.012994500215761718,0.8853118597251186,0.4394304537727864,113.72218741500308,73.10329590590588,Task 11,Pre
HC34RSR-F_2015,0.0039709766804895885,0.0072725188194640794,0.013268714779482804,0.8936980056863754,0.981104015287477,139.9994060350953,31.256419303511592,Task 12,Pre
HC34RSR-F_2015,0.006030619169603621,0.033807805026753714,0.032479499922971077,1.0034740589863766,1.2913551846068951,154.44117983494675,121.82468184289031,Task 13,Pre
HC34RSR-F_2015,0.003655405888052552,0.006825161158612657,0.013723736396042331,1.9090954032849552,1.5479697857180925,78.98464138458576,63.21753865773924,Task 14,Pre
HC41EBL-F_2016,0.0024972377921565624,0.004430617704650957,0.0069757462772274655,3.024398523601125,2.631971184510969,70.92354254984573,104.16266688913315,Task 1,Pre
HC41EBL-F_2016,0.002710408212649644,0.003900021374021725,0.009052113296607127,3.0857059169924472,2.2307360831117586,56.37320389312747,112.96976862651206,Task 2,Pre
HC41EBL-F_2016,0.0029352573401443356,0.004191828761607144,0.007276015391104711,2.7620140299714837,1.3814606763640216,69.66153669141887,91.98933604676503,Task 3,Pre
HC41EBL-F_2016,0.003136557240991215,0.00743215282283823,0.013282943685803357,2.272605649504659,0.8561304813478008,114.10925109509598,189.5215382616839,Task 4,Pre
HC41EBL-F_2016,0.003620906083590177,0.0049390331062136306,0.00870340839485485,2.8173041398693446,2.2857168470620106,463.1193530661708,76.383023131008,Task 5,Pre
HC41EBL-F_2016,0.0019719657761117816,0.0050025964310358864,0.010737793819696648,0.5905768681315798,0.5126064047487893,86.80676113739106,94.41177290898177,Task 6,Pre
HC41EBL-F_2016,0.0028564544724666036,0.005823827094845143,0.008686157732631984,2.111173382628543,2.3856508259159783,75.31955345543479,82.11046776405752,Task 7,Pre
HC41EBL-F_2016,0.0038915894618424167,0.0080838161008607,0.011373854377748939,1.6097781801297126,1.097309693843039,127.36730641050458,146.45209085838556,Task 8,Pre
HC41EBL-F_2016,0.006445601468809587,0.0061680665170528014,0.00947574724464472,2.224685887358527,1.1692989030878018,1466.292494043171,67.46470028504396,Task 9,Pre
HC41EBL-F_2016,0.0031377103109388868,0.004101709406583391,0.0068570537251699286,2.1001452435296155,1.3934695573365619,37.85554827820802,64.98370973399699,Task 10,Pre
HC41EBL-F_2016,0.008019425274556641,0.010154389673669151,0.022963621051082916,1.6871817853076931,0.7837251320976097,229.96689459135354,273.18772534616255,Task 11,Pre
HC41EBL-F_2016,0.003452938556432805,0.00884261284620877,0.010475123723554984,1.5475662416063243,1.143977102979604,69.70958539939132,170.99728312396715,Task 12,Pre
HC41EBL-F_2016,0.005377083840262502,0.0055466455006997,0.008822407941094543,1.7981508439404645,1.167121130273806,79.965494888745,84.3164473493774,Task 13,Pre
HC41EBL-F_2016,0.003458545546589935,0.005480777807465832,0.008758402025980975,1.5378470266035202,0.9044749219817476,52.74710740429742,93.23237467031363,Task 14,Pre
HC42JJR-F_2016,0.0049709991979506145,0.008091822979893408,0.018052319582257944,1.412095607955237,1.7599441291251074,210.74336640313425,111.05057000663953,Task 1,Pre
